214.15738	8.6184221237e-05	8.6179140302e-05
215.03457	8.9880554438e-05	8.9874999710e-05
215.91176	9.4134398108e-05	9.4128263833e-05
216.78895	9.9030385153e-05	9.9023545660e-05
217.66615	1.0467508024e-04	1.0466738414e-04
218.54334	1.1120243440e-04	1.1119369711e-04
219.42053	1.1878107642e-04	1.1877107043e-04
220.29772	1.2762388468e-04	1.2761232690e-04
221.17491	1.3800065630e-04	1.3798719136e-04
222.05210	1.5025454543e-04	1.5023872397e-04
222.92929	1.6482308506e-04	1.6480433569e-04
223.80648	1.8226387599e-04	1.8224147009e-04
224.68367	2.0328359026e-04	2.0325660042e-04
225.56086	2.2876438544e-04	2.2873164233e-04
226.43805	2.5977215674e-04	2.5973221986e-04
227.31525	2.9751075667e-04	2.9746193656e-04
228.19244	3.4315183972e-04	3.4309235188e-04
229.06963	3.9742984063e-04	3.9735823504e-04
229.94682	4.5990961547e-04	4.5982566998e-04
230.82401	5.2807833717e-04	5.2798447383e-04
231.70120	5.9701737062e-04	5.9692010267e-04
232.57839	6.6075736133e-04	6.6066742885e-04
233.45558	7.1486483513e-04	7.1479475034e-04
234.33277	7.5705218297e-04	7.5701188397e-04
235.20996	7.8407266184e-04	7.8406583891e-04
236.08715	7.8918262995e-04	7.8920564522e-04
236.96435	7.6551795441e-04	7.6556163849e-04
237.84154	7.1305718652e-04	7.1311060799e-04
238.71873	6.4076339262e-04	6.4081754163e-04
239.59592	5.6138344247e-04	5.6143290839e-04
240.47311	4.8520317838e-04	4.8524576873e-04
241.35030	4.1774599190e-04	4.1778152175e-04
242.22749	3.6068514018e-04	3.6071436262e-04
243.10468	3.1355384469e-04	3.1357780147e-04
243.98187	2.7502417309e-04	2.7504388363e-04
244.85906	2.4359908187e-04	2.4361542708e-04
245.73625	2.1790988693e-04	2.1792358593e-04
246.61344	1.9680880325e-04	1.9682042725e-04
247.49064	1.7937160457e-04	1.7938160183e-04
248.36783	1.6486811204e-04	1.6487683308e-04
249.24502	1.5272574929e-04	1.5273346862e-04
250.12221	1.4249604014e-04	1.4250297369e-04
250.99940	1.3382679173e-04	1.3383311050e-04
251.87659	1.2644014580e-04	1.2644598625e-04
252.75378	1.2011556880e-04	1.2012104084e-04
253.63097	1.1467691230e-04	1.1468210529e-04
254.50816	1.0998252701e-04	1.0998751442e-04
255.38535	1.0591777152e-04	1.0592261443e-04
256.26254	1.0238922193e-04	1.0239397177e-04
257.13974	9.9320290006e-05	9.9324990648e-05
258.01693	9.6647804904e-05	9.6652494321e-05
258.89412	9.4319397331e-05	9.4324108901e-05
259.77131	9.2291395437e-05	9.2296158980e-05
260.64850	9.0527229920e-05	9.0532072529e-05
261.52569	8.8996138844e-05	8.9001085571e-05
262.40288	8.7672175176e-05	8.7677249589e-05
263.28007	8.6533354123e-05	8.6538578786e-05
264.15726	8.5561023281e-05	8.5566420160e-05
265.03445	8.4739330459e-05	8.4744921275e-05
265.91164	8.4054789575e-05	8.4060596129e-05
266.78883	8.3495961192e-05	8.3502005657e-05
267.66603	8.3053130458e-05	8.3059435661e-05
268.54322	8.2718105291e-05	8.2724694982e-05
269.42041	8.2484017430e-05	8.2490916560e-05
270.29760	8.2345200153e-05	8.2352435150e-05
271.17479	8.2297028242e-05	8.2304627307e-05
272.05198	8.2335853879e-05	8.2343847298e-05
272.92917	8.2458920319e-05	8.2467340809e-05
273.80636	8.2664341096e-05	8.2673224180e-05
274.68355	8.2951028041e-05	8.2960412474e-05
275.56074	8.3318705607e-05	8.3328633853e-05
276.43793	8.3767902315e-05	8.3778421091e-05
277.31513	8.4300001251e-05	8.4311162154e-05
278.19232	8.4917242106e-05	8.4929102335e-05
279.06951	8.5622812673e-05	8.5635435872e-05
279.94670	8.6420923420e-05	8.6434380664e-05
280.82389	8.7316953579e-05	8.7331324527e-05
281.70108	8.8317558239e-05	8.8332932511e-05
282.57827	8.9430888831e-05	8.9447367633e-05
283.45546	9.0666820442e-05	9.0684518514e-05
284.33265	9.2037282568e-05	9.2056330523e-05
285.20984	9.3556599484e-05	9.3577146637e-05
286.08703	9.5241997485e-05	9.5264215288e-05
286.96422	9.7114197071e-05	9.7138283312e-05
287.84142	9.9198208221e-05	9.9224392184e-05
288.71861	1.0152426676e-04	1.0155281562e-04
289.59580	1.0412911582e-04	1.0416034259e-04
290.47299	1.0705760768e-04	1.0709188118e-04
291.35018	1.1036478597e-04	1.1040254339e-04
292.22737	1.1411862960e-04	1.1416039253e-04
293.10456	1.1840356745e-04	1.1844996224e-04
293.98175	1.2332517824e-04	1.2337696232e-04
294.85894	1.2901633323e-04	1.2907442910e-04
295.73613	1.3564533419e-04	1.3571087363e-04
296.61332	1.4342650817e-04	1.4350088986e-04
297.49052	1.5263401757e-04	1.5271898205e-04
298.36771	1.6361923228e-04	1.6371695910e-04
299.24490	1.7683155236e-04	1.7694478369e-04
300.12209	1.9284039953e-04	1.9297259230e-04
300.99928	2.1235151084e-04	2.1250701086e-04
301.87647	2.3619945177e-04	2.3638366111e-04
302.75366	2.6527584300e-04	2.6549530166e-04
303.63085	3.0031210824e-04	3.0057430983e-04
304.50804	3.4138309934e-04	3.4169569194e-04
305.38523	3.8699432150e-04	3.8736316838e-04
306.26242	4.3286036701e-04	4.3328606487e-04
307.13962	4.7125393621e-04	4.7172747436e-04
308.01681	4.9271194471e-04	4.9321243058e-04
308.89400	4.9080317422e-04	4.9130149020e-04
309.77119	4.6654406719e-04	4.6701211908e-04
310.64838	4.2764471235e-04	4.2806386191e-04
311.52557	3.8347942867e-04	3.8384270192e-04
312.40276	3.4095238132e-04	3.4126147746e-04
313.27995	3.0354992768e-04	3.0381098213e-04
314.15714	2.7227491372e-04	2.7249538873e-04
315.03433	2.4683084759e-04	2.4701788906e-04
315.91152	2.2642292612e-04	2.2658272168e-04
316.78871	2.1016971918e-04	2.1030737557e-04
317.66591	1.9727378123e-04	1.9739341927e-04
318.54310	1.8707198512e-04	1.8717690130e-04
319.42029	1.7903474366e-04	1.7912757288e-04
320.29748	1.7274744651e-04	1.7283030322e-04
321.17467	1.6788859916e-04	1.6796319192e-04
322.05186	1.6420995492e-04	1.6427767675e-04
322.92905	1.6152027854e-04	1.6158227725e-04
323.80624	1.5967260986e-04	1.5972984261e-04
324.68343	1.5855457479e-04	1.5860785059e-04
325.56062	1.5808104529e-04	1.5813105843e-04
326.43781	1.5818873922e-04	1.5823609583e-04
327.31501	1.5883222567e-04	1.5887746533e-04
328.19220	1.5998109365e-04	1.6002470735e-04
329.06939	1.6161793770e-04	1.6166038335e-04
329.94658	1.6373713493e-04	1.6377885120e-04
330.82377	1.6634419741e-04	1.6638561677e-04
331.70096	1.6945573157e-04	1.6949729329e-04
332.57815	1.7309987068e-04	1.7314203447e-04
333.45534	1.7731736461e-04	1.7736062566e-04
334.33253	1.8216327876e-04	1.8220818525e-04
335.20972	1.8770951252e-04	1.8775668653e-04
336.08691	1.9404820200e-04	1.9409836545e-04
336.96410	2.0129637684e-04	2.0135038402e-04
337.84130	2.0960203564e-04	2.0966091472e-04
338.71849	2.1915198949e-04	2.1921699548e-04
339.59568	2.3018147122e-04	2.3025415304e-04
340.47287	2.4298523070e-04	2.4306751405e-04
341.35006	2.5792816303e-04	2.5802244699e-04
342.22725	2.7545046850e-04	2.7555972378e-04
343.10444	2.9605515432e-04	2.9618298811e-04
343.98163	3.2025298831e-04	3.2040359245e-04
344.85882	3.4842117828e-04	3.4859899377e-04
345.73601	3.8052381415e-04	3.8073264344e-04
346.61320	4.1570306695e-04	4.1594437540e-04
347.49039	4.5198484096e-04	4.5225543962e-04
348.36759	4.8669973239e-04	4.8699016457e-04
349.24478	5.1805868889e-04	5.1835449244e-04
350.12197	5.4698826500e-04	5.4727462569e-04
350.99916	5.7737288775e-04	5.7763969881e-04
351.87635	6.1448565510e-04	6.1472954463e-04
352.75354	6.6334908348e-04	6.6357227432e-04
353.63073	7.2811805239e-04	7.2832611686e-04
354.50792	8.1204020092e-04	8.1224020814e-04
355.38511	9.1707547484e-04	9.1727477456e-04
356.26230	1.0424406492e-03	1.0426458692e-03
357.13950	1.1817120701e-03	1.1819277626e-03
358.01669	1.3192708733e-03	1.3194974938e-03
358.89388	1.4295868648e-03	1.4298185977e-03
359.77107	1.4848557877e-03	1.4850799945e-03
360.64826	1.4706528535e-03	1.4708528966e-03
361.52545	1.3964447030e-03	1.3966050602e-03
362.40264	1.2890283655e-03	1.2891383157e-03
363.27983	1.1765897574e-03	1.1766435513e-03
364.15702	1.0785164259e-03	1.0785111613e-03
365.03421	1.0045069448e-03	1.0044401896e-03
365.91140	9.5789405567e-04	9.5776222313e-04
366.78859	9.3881111224e-04	9.3860875019e-04
367.66579	9.4573424292e-04	9.4545428019e-04
368.54298	9.7531846355e-04	9.7495375164e-04
369.42017	1.0208038080e-03	1.0203505607e-03
370.29736	1.0699022134e-03	1.0693655034e-03
371.17455	1.1046957580e-03	1.1040951419e-03
372.05174	1.1069716923e-03	1.1063419946e-03
372.92893	1.0680410242e-03	1.0674241303e-03
373.80612	9.9427779297e-04	9.9370923365e-04
374.68331	9.0192998984e-04	9.0143004915e-04
375.56050	8.0714978366e-04	8.0672358419e-04
376.43769	7.2025832781e-04	7.1990114571e-04
377.31488	6.4561229279e-04	6.4531503433e-04
378.19208	5.8377433526e-04	5.8352705918e-04
379.06927	5.3353164391e-04	5.3332524647e-04
379.94646	4.9311247365e-04	4.9293925614e-04
380.82365	4.6076268245e-04	4.6061638175e-04
381.70084	4.3496078544e-04	4.3483639827e-04
382.57803	4.1446347070e-04	4.1435702838e-04
383.45522	3.9828361720e-04	3.9819197415e-04
384.33241	3.8564818100e-04	3.8556883725e-04
385.20960	3.7595528324e-04	3.7588624267e-04
386.08679	3.6873722652e-04	3.6867688643e-04
