164.157502	1.7339133266e-13	1.7338551397e-13	1.8443785930e-09
165.034693	1.7487594395e-13	1.7487046525e-13	1.8597159601e-09
165.911884	1.7652524137e-13	1.7652002741e-13	1.8750722369e-09
166.789075	1.7833687806e-13	1.7833186205e-13	1.8904469202e-09
167.666266	1.8031187268e-13	1.8030699422e-13	1.9058395097e-09
168.543457	1.8245455616e-13	1.8244975953e-13	1.9212495211e-09
169.420648	1.8477234752e-13	1.8476758014e-13	1.9366764305e-09
170.297839	1.8727598230e-13	1.8727119347e-13	1.9521197586e-09
171.175030	1.8997970205e-13	1.8997484167e-13	1.9675790144e-09
172.052220	1.9290178427e-13	1.9289680167e-13	1.9830537095e-09
172.929411	1.9606491745e-13	1.9605976020e-13	1.9985433574e-09
173.806602	1.9949711109e-13	1.9949172374e-13	2.0140474746e-09
174.683793	2.0323266169e-13	2.0322698435e-13	2.0295655796e-09
175.560984	2.0731363684e-13	2.0730760360e-13	2.0450971933e-09
176.438174	2.1179144235e-13	2.1178497936e-13	2.0606418391e-09
177.315366	2.1672925441e-13	2.1672227769e-13	2.0761990570e-09
178.192557	2.2220497145e-13	2.2219738403e-13	2.0917683464e-09
179.069748	2.2831528068e-13	2.2830696912e-13	2.1073492522e-09
179.946938	2.3518065913e-13	2.3517148911e-13	2.1229413071e-09
180.824129	2.4295234577e-13	2.4294215641e-13	2.1385440462e-09
181.701320	2.5182132896e-13	2.5180992553e-13	2.1541570071e-09
182.578511	2.6203016156e-13	2.6201730592e-13	2.1697797295e-09
183.455702	2.7388849325e-13	2.7387389159e-13	2.1854117558e-09
184.332892	2.8779244553e-13	2.8777573229e-13	2.2010526304e-09
185.210083	3.0424849197e-13	3.0422920945e-13	2.2167019001e-09
186.087275	3.2389944957e-13	3.2387702242e-13	2.2323591285e-09
186.964465	3.4754637708e-13	3.4752008249e-13	2.2480238383e-09
187.841656	3.7614825811e-13	3.7611719537e-13	2.2636955978e-09
188.718847	4.1075957433e-13	4.1072264481e-13	2.2793739630e-09
189.596038	4.5232173103e-13	4.5227765483e-13	2.2950584925e-09
190.473229	5.0116369407e-13	5.0111111632e-13	2.3107487468e-09
191.350419	5.5603725962e-13	5.5597503236e-13	2.3264442892e-09
192.227610	6.1270992644e-13	6.1263765052e-13	2.3421446849e-09
193.104801	6.6290224878e-13	6.6282102050e-13	2.3578495015e-09
193.981993	6.9553009953e-13	6.9544304791e-13	2.3735583235e-09
194.859183	7.0170526327e-13	7.0161718547e-13	2.3892706940e-09
195.736374	6.8059101874e-13	6.8050693198e-13	2.4049862021e-09
196.613565	6.4003232730e-13	6.3995587149e-13	2.4207044245e-09
197.490756	5.9121481821e-13	5.9114761180e-13	2.4364249402e-09
198.367947	5.4313714757e-13	5.4307915752e-13	2.4521473305e-09
199.245137	5.0073626999e-13	5.0068654098e-13	2.4678711788e-09
200.122328	4.6571222367e-13	4.6566946917e-13	2.4835960711e-09
200.999519	4.3796561299e-13	4.3792854895e-13	2.4993215953e-09
201.876710	4.1665484395e-13	4.1662232969e-13	2.5150473417e-09
202.753901	4.0076688236e-13	4.0073795603e-13	2.5307729173e-09
203.631092	3.8936550701e-13	3.8933937446e-13	2.5464978880e-09
204.508283	3.8167299866e-13	3.8164900630e-13	2.5622218652e-09
205.385474	3.7707825520e-13	3.7705586062e-13	2.5779444481e-09
206.262665	3.7511852146e-13	3.7509726689e-13	2.5936652381e-09
207.139855	3.7545480939e-13	3.7543429940e-13	2.6093838390e-09
208.017046	3.7784942897e-13	3.7782931191e-13	2.6250998565e-09
208.894237	3.8214761037e-13	3.8212756299e-13	2.6408128988e-09
209.771428	3.8826417798e-13	3.8824389233e-13	2.6565225761e-09
210.648618	3.9617435174e-13	3.9615352344e-13	2.6722285009e-09
211.525810	4.0590827999e-13	4.0588659721e-13	2.6879303023e-09
212.403001	4.1754903777e-13	4.1752617021e-13	2.7036275683e-09
213.280192	4.3123329312e-13	4.3120888032e-13	2.7193199324e-09
214.157382	4.4715531515e-13	4.4712895340e-13	2.7350070157e-09
215.034573	4.6557393870e-13	4.6554516566e-13	2.7506884417e-09
215.911764	4.8682333551e-13	4.8679161163e-13	2.7663638358e-09
216.788955	5.1132779392e-13	5.1129247928e-13	2.7820328260e-09
217.666146	5.3962224773e-13	5.3958257269e-13	2.7976950419e-09
218.543336	5.7237955351e-13	5.7233458102e-13	2.8133501157e-09
219.420527	6.1044698017e-13	6.1039555679e-13	2.8289976816e-09
220.297719	6.5489409721e-13	6.5483478918e-13	2.8446373902e-09
221.174910	7.0707614263e-13	7.0700715213e-13	2.8602688512e-09
222.052100	7.6871614850e-13	7.6863520448e-13	2.8758917197e-09
222.929291	8.4200982826e-13	8.4191404583e-13	2.8915056384e-09
223.806482	9.2975343151e-13	9.2963913594e-13	2.9071102520e-09
